Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date,Custom field (Patch Info)
Bug,CAMEL-13928,13254183,Broken links detected by the link validator,zregvart,zregvart,Major,Resolved,Fixed,02/Sep/19 08:43,02/Sep/19 08:58,,
Bug,HBASE-22964,13254164,Fix flaky TestClusterRestartFailover and TestClusterRestartFailoverSplitWithoutZk,zghao,zghao,Major,Resolved,Fixed,02/Sep/19 07:28,25/Jan/20 02:31,,
Bug,SPARK-28947,13254162,Status logging occurs on every state change but not at an interval for liveness.,Qin Yao,Qin Yao,Minor,Resolved,Fixed,02/Sep/19 07:19,17/May/20 18:23,,
Bug,CAMEL-13924,13254153,Camel-DirectVM: failIfNoConsumers option not taken into account when block is enabled,acosentino,acosentino,Major,Resolved,Fixed,02/Sep/19 05:25,02/Sep/19 06:18,,
Bug,CAMEL-13921,13254129,JMS Producer not useable under camel-blueprint,gnodet,graben,Major,Resolved,Fixed,01/Sep/19 18:34,19/Dec/19 17:36,,
Bug,HBASE-22963,13254120,Netty ByteBuf leak in rpc client implementation,zhangduo,zhangduo,Major,Resolved,Fixed,01/Sep/19 15:16,18/Sep/19 11:02,,
Bug,FLINK-13936,13254108,NOTICE-binary is outdated,chesnay,chesnay,Blocker,Closed,Fixed,01/Sep/19 09:43,02/Oct/19 17:48,,
Bug,FLINK-13935,13254104,YarnPrioritySchedulingITCase fails on hadoop 2.4.1,trohrmann,chesnay,Critical,Resolved,Fixed,01/Sep/19 07:38,01/Sep/19 12:01,,
Bug,FLINK-13934,13254103,HistoryServerStaticFileServerHandlerTest failed on Travis,chesnay,chesnay,Critical,Closed,Fixed,01/Sep/19 07:36,28/Feb/20 16:51,,
Bug,SPARK-28939,13254102,SQL configuration are not always propagated,mgaido,mgaido,Major,Resolved,Fixed,01/Sep/19 07:11,08/Jun/20 16:30,,
Bug,GROOVY-9244,13254092,Anonymous subclasses should cast their super-parameters,emilles,vampire,Major,Closed,Fixed,01/Sep/19 00:07,24/Nov/19 02:45,,
Bug,MESOS-10084,13277038,Detecting whether executor is generated for command task should work when the launcher_dir changes,bbannier,asekretenko,Critical,Resolved,Fixed,31/Dec/19 17:48,27/Jan/20 14:27,,
Bug,HIVE-22687,13277016,Query hangs indefinitely if LLAP daemon registers after the query is submitted,himanshum,himanshum,Major,Resolved,Fixed,31/Dec/19 12:12,13/Jun/20 21:22,,
Bug,HDFS-15089,13277006,RBF: SmallFix for RBFMetrics in doc,Huachao,Huachao,Trivial,Resolved,Fixed,31/Dec/19 10:40,06/Jan/20 03:46,,
Bug,FLINK-15445,13276988,JDBC Table Source didn't work for Types with precision (or/and scale),docete,docete,Major,Resolved,Fixed,31/Dec/19 08:53,12/Feb/20 08:27,,
Bug,FLINK-15443,13276978,Use JDBC connector write FLOAT value occur ClassCastException,lzljs3620320,yesorno,Major,Resolved,Fixed,31/Dec/19 07:13,02/Jan/20 08:03,,
Bug,FLINK-15442,13276972,Harden the Avro Confluent Schema Registry nightly end-to-end test,karmagyz,karmagyz,Critical,Resolved,Fixed,31/Dec/19 05:01,07/Jan/20 14:59,,
Bug,FLINK-15439,13276961,"Fix incorrect description about unsupported DDL in ""Queries"" page",jark,zjffdu,Minor,Resolved,Fixed,31/Dec/19 01:45,31/Dec/19 02:33,,
Bug,HIVE-22685,13276949,Fix TestHiveSqlDateTimeFormatter To Work With New Year 2020,belugabehr,belugabehr,Major,Resolved,Fixed,30/Dec/19 21:47,21/Jan/20 03:18,,
Bug,IGNITE-12516,13276893,Dump active transaction from near node does not work if transaction not follow first,Denis Chudov,Denis Chudov,Major,Resolved,Fixed,30/Dec/19 14:28,29/Jan/20 16:44,,
Bug,FLINK-15438,13276886,Counter metrics are incorrectly reported as total counts to DataDog,joern,joern,Minor,Closed,Fixed,30/Dec/19 13:41,26/Mar/20 09:54,,
Bug,IGNITE-12515,13276883,GridMultinodeRedeploySharedModeSelfTest.testSharedMode fails sometimes,ibessonov,ibessonov,Major,Resolved,Fixed,30/Dec/19 13:28,09/Jan/20 11:54,,
Bug,IGNITE-12514,13276875,WAL don't flush several last records in LOG-ONLY/FSYNC mode if flush ptr=null,ibessonov,ibessonov,Major,Resolved,Fixed,30/Dec/19 12:34,09/Jan/20 16:31,,
Bug,SPARK-30388,13276869,mark all running map stages of finished job as finished,liangxs,liangxs,Major,Resolved,Fixed,30/Dec/19 12:14,05/Mar/20 13:19,,
Bug,FLINK-15437,13276850,"Start session with property of ""-Dtaskmanager.memory.process.size"" not work",xintongsong,xiaojin.wy,Critical,Closed,Fixed,30/Dec/19 10:06,06/Jan/20 16:06,,
Bug,SPARK-30385,13276848,WebUI occasionally throw IOException on stop(),sarutak,Ngone51,Major,Resolved,Fixed,30/Dec/19 09:57,08/May/20 08:42,,
Bug,CAMEL-14340,13276833,camel-core - Concurrency issue in multipool for non singleton producers,davsclaus,davsclaus,Major,Resolved,Fixed,30/Dec/19 08:46,02/Jan/20 07:58,,
Bug,KAFKA-9344,13276810,Logged consumer config does not always match actual config values,huxi_2b,huxi_2b,Major,Resolved,Fixed,30/Dec/19 03:32,26/Aug/20 02:41,,
Bug,SPARK-30382,13276766,start-thriftserver throws ClassNotFoundException,ajithshetty,ajithshetty,Minor,Resolved,Fixed,29/Dec/19 13:06,07/Jan/20 22:27,,
Bug,FLINK-15435,13276755,ExecutionConfigTests.test_equals_and_hash in pyFlink fails when cpu core numbers is 6,,libenchao,Major,Closed,Fixed,29/Dec/19 10:32,29/Dec/19 15:18,,
Bug,FLINK-15434,13276721,testResourceManagerConnectionAfterRegainingLeadership test fail when run  azure,hailong wang,hailong wang,Critical,Closed,Fixed,28/Dec/19 23:48,15/Jan/20 09:13,,
Bug,ZEPPELIN-4524,13276706,Paragraph keep in RUNNING state if its interpreter download is not ready,zjffdu,zjffdu,Major,Closed,Fixed,28/Dec/19 15:37,24/Dec/20 03:19,,
Bug,KAFKA-9338,13276642,Incremental fetch sessions do not maintain or use leader epoch for fencing purposes,hachikuji,lucasbradstreet,Major,Resolved,Fixed,27/Dec/19 19:08,17/Jan/20 22:44,,
Bug,IGNITE-12508,13276626,GridCacheProcessor#cacheDescriptor(int) has O(N) complexity,atri,ivan.glukos,Major,Resolved,Fixed,27/Dec/19 17:21,09/Mar/21 16:20,,
Bug,IGNITE-12506,13276618,Deadlock in DistributedMetaStoragePersistentTest.testUnstableTopology,ibessonov,ibessonov,Major,Resolved,Fixed,27/Dec/19 13:47,09/Jan/20 12:25,,
Bug,ZOOKEEPER-3667,13276615,set jute.maxbuffer hexadecimal number throw parseInt error,sujithsimon22,zgw,Major,Closed,Fixed,27/Dec/19 12:46,14/Feb/20 15:23,,
Bug,FLINK-15429,13276613,HiveObjectConversion implementations need to handle null values,lirui,Terry1897,Blocker,Closed,Fixed,27/Dec/19 12:20,06/Jan/20 16:07,,
Bug,MESOS-10083,13276606,Authorizing invalid operation can result in declined authorization.,,asekretenko,Major,Resolved,Fixed,27/Dec/19 12:00,03/Mar/20 14:35,,
Bug,FLINK-15428,13276604,Avro Confluent Schema Registry nightly end-to-end test fails on travis,karmagyz,liyu,Blocker,Resolved,Fixed,27/Dec/19 11:53,31/Dec/19 07:51,,
Bug,FLINK-15427,13276603,State TTL RocksDb backend end-to-end test stalls on travis,klion26,liyu,Blocker,Resolved,Fixed,27/Dec/19 11:48,03/Jan/20 10:49,,
Bug,FLINK-15426,13276600,TPC-DS end-to-end test (Blink planner) fails on travis,jark,liyu,Blocker,Resolved,Fixed,27/Dec/19 11:43,28/Dec/19 05:16,,
Bug,IGNITE-12503,13276595,Fix SSL configuration in Jetty REST: httpCfg assignment,ilyak,ilyak,Minor,Resolved,Fixed,27/Dec/19 11:21,16/Mar/20 15:45,,
Bug,FLINK-15421,13276559,GroupAggsHandler throws java.time.LocalDateTime cannot be cast to java.sql.Timestamp,docete,libenchao,Critical,Resolved,Fixed,27/Dec/19 07:41,31/Dec/19 06:29,,
Bug,FLINK-15420,13276558,Cast string to timestamp will loose precision,docete,lzljs3620320,Blocker,Resolved,Fixed,27/Dec/19 07:41,02/Jan/20 12:18,,
Bug,FLINK-15418,13276553,StreamExecMatchRule not set FlinkRelDistribution,libenchao,libenchao,Major,Resolved,Fixed,27/Dec/19 06:59,12/Mar/20 13:33,,
Bug,FLINK-15417,13276548,Remove the docker volume or mount when starting Mesos e2e cluster,karmagyz,karmagyz,Major,Closed,Fixed,27/Dec/19 06:34,04/Nov/20 14:00,,
Bug,SPARK-30362,13276538,InputMetrics are not updated for DataSourceRDD V2 ,sandeep.katta2007,sandeep.katta2007,Major,Resolved,Fixed,27/Dec/19 03:52,31/Jan/20 06:06,,
Bug,FLINK-15414,13276529,KafkaITCase#prepare failed in travis,,dian.fu,Major,Closed,Fixed,27/Dec/19 02:03,08/Jul/20 12:23,,
Bug,FLINK-15413,13276527,ScalarOperatorsTest failed in travis,jark,dian.fu,Major,Resolved,Fixed,27/Dec/19 01:59,28/Dec/19 03:50,,
Bug,FLINK-15412,13276525,LocalExecutorITCase#testParameterizedTypes failed in travis,lirui,dian.fu,Major,Closed,Fixed,27/Dec/19 01:33,27/Dec/19 18:05,,
Bug,FLINK-15411,13276497,Planner can't prune partition on DATE/TIMESTAMP columns,lzljs3620320,phoenixjiangnan,Critical,Resolved,Fixed,26/Dec/19 18:33,02/Jan/20 07:39,,
Bug,ZEPPELIN-4514,13276485,Job URL link is missing when refreshing note,zjffdu,zjffdu,Major,Closed,Fixed,26/Dec/19 15:51,24/Dec/20 03:17,,
Bug,FLINK-15409,13276482,Fix code generation in windowed join function,hailong wang,hailong wang,Major,Resolved,Fixed,26/Dec/19 14:49,01/Jan/20 02:32,,
Bug,SPARK-30361,13276474,Monitoring URL do not redact information about environment,ajithshetty,ajithshetty,Minor,Resolved,Fixed,26/Dec/19 13:04,30/Dec/19 15:11,,
Bug,SPARK-30360,13276471,Avoid Redact classpath entries in History Server UI,ajithshetty,ajithshetty,Major,Resolved,Fixed,26/Dec/19 12:53,23/Jan/20 04:55,,
Bug,FLINK-15406,13276467,RocksDB savepoints with heap timers cannot be restored by non-process functions,sjwiesman,lintingbin,Major,Closed,Fixed,26/Dec/19 12:23,08/Jan/20 10:26,,
Bug,IGNITE-12501,13276461,The AuthenticationProcessorNodeRestartTest.testConcurrentAuthorize test is flacky.,NSAmelchev,NSAmelchev,Minor,Resolved,Fixed,26/Dec/19 11:46,28/Dec/19 01:37,,
Bug,IGNITE-12499,13276457,Node took a long time to start after kill,ibessonov,ibessonov,Major,Resolved,Fixed,26/Dec/19 11:30,10/Feb/20 08:45,,
Bug,KAFKA-9335,13276450,java.lang.IllegalArgumentException: Number of partitions must be at least 1.,bchen225242,nitay.k,Blocker,Resolved,Fixed,26/Dec/19 10:53,21/Apr/20 21:50,,
Bug,FLINK-15403,13276447,'State Migration end-to-end test from 1.6' is unstable on travis.,pnowojski,xintongsong,Blocker,Closed,Fixed,26/Dec/19 10:18,03/Jan/20 09:14,,
Bug,IGNITE-12496,13276428,"Index deletion blocks checkpoint for all of its duration, which can cause ""Critical system error: system critical thread blocked""",Denis Chudov,Denis Chudov,Major,Resolved,Fixed,26/Dec/19 08:53,31/Jan/20 10:13,,
Bug,FLINK-15399,13276426,Join with a LookupableTableSource：java.lang.RuntimeException: while converting  XXXX Caused by: java.lang.AssertionError: Field ordinal 26 is invalid for  type,,Rockey Cui,Major,Closed,Fixed,26/Dec/19 08:31,20/May/20 08:51,,
Bug,FLINK-15398,13276419,"Fix incorrect code example in ""Catalogs"" page",Terry1897,Terry1897,Blocker,Resolved,Fixed,26/Dec/19 07:30,07/Jan/20 10:29,,
Bug,IGNITE-12493,13276349,Test refactoring. Explicit method for starting client nodes,nizhikov,nizhikov,Major,Resolved,Fixed,25/Dec/19 09:32,26/Jun/20 12:21,,
Bug,FLINK-15391,13276348,DATE and TIMESTAMP partition columns don't work,lirui,lirui,Blocker,Closed,Fixed,25/Dec/19 09:18,27/Dec/19 04:34,,
Bug,ZEPPELIN-4508,13276291,Completion doesn't work in jupyter interpreter,zjffdu,zjffdu,Major,Closed,Fixed,25/Dec/19 03:57,24/Dec/20 03:17,,
Bug,HDFS-15080,13276285,Fix the issue in reading persistent memory cached data with an offset,PhiloHe,PhiloHe,Major,Resolved,Fixed,25/Dec/19 03:17,08/Jan/20 09:11,,
Bug,CAMEL-14333,13276259,Camel Jgroups Component doesn't export org.apache.camel.component.jgroups.cluster,ldemasi,ldemasi,Minor,Resolved,Fixed,24/Dec/19 19:10,16/Jan/20 09:22,,
Bug,FLINK-15386,13276243,SingleJobSubmittedJobGraphStore.putJobGraph has a logic error,ethanli,ethanli,Minor,Closed,Fixed,24/Dec/19 16:05,04/Mar/20 14:52,,
Bug,SPARK-30348,13276232,Flaky test:  org.apache.spark.deploy.master.MasterSuite.SPARK-27510: Master should avoid dead loop while launching executor failed in Worker,kabhwan,kabhwan,Major,Resolved,Fixed,24/Dec/19 13:36,30/Dec/19 06:57,,
Bug,CAMEL-14332,13276231,camel-blueprint - Camel route does not consider the value of ShutdownStrategy timeout.,jbonofre,ldemasi,Major,Resolved,Fixed,24/Dec/19 13:24,02/Dec/20 15:00,,
Bug,FLINK-15383,13276226,Using sink Schema field name instead of query Schema field name in UpsertStreamTableSink,Leonard Xu,Leonard Xu,Critical,Resolved,Fixed,24/Dec/19 12:38,02/Jan/20 12:24,,
Bug,FLINK-15382,13276213,Flink failed generating python config docs ,dianfu,xintongsong,Major,Closed,Fixed,24/Dec/19 10:15,26/Dec/19 08:40,,
Bug,SPARK-30345,13276210,Flaky test failure: ThriftServerWithSparkContextSuite.SPARK-29911: Uncache cached tables when session closed,kabhwan,kabhwan,Major,Resolved,Fixed,24/Dec/19 09:37,19/Feb/20 05:40,,
Bug,FLINK-15381,13276207,INSERT INTO VALUES statement fails if a cast project is applied,godfreyhe,jark,Blocker,Resolved,Fixed,24/Dec/19 09:20,02/Jan/20 12:56,,
Bug,FLINK-15380,13276198,Unable to set number of TM and number of Slot for MiniCluster in Scala shell,zjffdu,zjffdu,Major,Closed,Fixed,24/Dec/19 08:31,06/Jan/20 16:07,,
Bug,FLINK-15377,13276186,Mesos WordCount test fails on travis,karmagyz,liyu,Critical,Resolved,Fixed,24/Dec/19 06:47,02/Jan/20 15:50,,
Bug,SPARK-30341,13276165,check overflow for interval arithmetic operations,Qin Yao,Qin Yao,Major,Resolved,Fixed,24/Dec/19 03:32,02/Feb/20 04:06,,
Bug,FLINK-15370,13276160,Configured write buffer manager actually not take effect in RocksDB's DBOptions,liyu,yunta,Blocker,Closed,Fixed,24/Dec/19 03:24,07/Jan/20 19:02,,
Bug,ZEPPELIN-4506,13276153,Check for duplicate note on rename of a notebook,dannycranmer,amandeep.kaur,Minor,Resolved,Fixed,24/Dec/19 02:51,26/Apr/21 07:04,,
Bug,SPARK-30340,13276149,Python tests failed on arm64/x86,,huangtianhua,Major,Resolved,Fixed,24/Dec/19 02:34,23/Mar/20 03:22,,
Bug,ZEPPELIN-4505,13276144,Save notebook on clearing all paragraph output,amandeep.kaur,amandeep.kaur,Minor,Closed,Fixed,24/Dec/19 02:07,24/Dec/20 03:16,,
Bug,ZEPPELIN-4504,13276139,Fix searching of keywords in notebooks,,amandeep.kaur,Minor,Closed,Fixed,24/Dec/19 01:34,24/Dec/20 03:17,,
Bug,KAFKA-9330,13276115,Calling AdminClient.close in the AdminClient completion callback causes deadlock,vikasconfluent,vikasconfluent,Major,Resolved,Fixed,23/Dec/19 22:32,07/Jan/20 19:08,,
Bug,KAFKA-9329,13276086,KafkaController::replicasAreValid should return error,vikasconfluent,vikasconfluent,Major,Resolved,Fixed,23/Dec/19 18:24,17/Jan/20 22:34,,
Bug,CAMEL-14327,13276075,Jt400PgmProducer doStop() method called on actively used instance,,rgala,Major,Resolved,Fixed,23/Dec/19 17:02,30/Dec/19 09:11,,
Bug,IGNITE-12489,13276069,Error during purges by expiration: Unknown page type,Nikita T,rynffoll,Blocker,Resolved,Fixed,23/Dec/19 16:02,17/Nov/20 10:33,,
Bug,IGNITE-12486,13276050,Truncation of archived WAL segments doesn't work,ibessonov,ibessonov,Critical,Resolved,Fixed,23/Dec/19 13:43,24/Jan/20 12:23,,
Bug,FLINK-15363,13276040,"Hbase connector do not support datatypes with precision like TIMESTAMP(9) and DECIMAL(10,4)",Leonard Xu,Leonard Xu,Major,Resolved,Fixed,23/Dec/19 12:44,02/Jun/20 15:29,,
Bug,IGNITE-12484,13276033,Fix issues related to client cache stop and SQL metadata retrieval,tledkov-gridgain,tledkov-gridgain,Major,Resolved,Fixed,23/Dec/19 12:06,28/Jan/20 10:18,,
Bug,SPARK-30333,13276030,Bump  jackson-databind to 2.6.7.3 ,sandeep.katta2007,sandeep.katta2007,Major,Resolved,Fixed,23/Dec/19 12:02,17/Jan/20 19:01,,
Bug,IGNITE-12482,13276013,SQL: sql returns incorrect results for replicated caches if started on node where rebalance is in progress,Pavlukhin,Pavlukhin,Blocker,Resolved,Fixed,23/Dec/19 09:23,27/Dec/19 13:00,,
Bug,HDFS-15077,13276005,Fix intermittent failure of TestDFSClientRetries#testLeaseRenewSocketTimeout,iwasakims,iwasakims,Minor,Resolved,Fixed,23/Dec/19 08:56,12/Mar/20 14:13,,
Bug,CAMEL-14323,13276002,XMPP room with password disconnect after bootup,acosentino,tapiiron,Minor,Resolved,Fixed,23/Dec/19 08:33,23/Dec/19 10:34,,Patch Available
Bug,FLINK-15361,13275995,ParquetTableSource should pass predicate in projectFields,lzljs3620320,lzljs3620320,Major,Closed,Fixed,23/Dec/19 07:30,06/Jan/20 16:08,,
Bug,ZEPPELIN-4499,13275931,Corrupted note make all the notes unavailable. ,zjffdu,zjffdu,Major,Closed,Fixed,22/Dec/19 14:02,24/Dec/20 03:14,,
Bug,FLINK-15360,13275923,Yarn e2e test is broken with building docker image,karmagyz,fly_in_gis,Blocker,Closed,Fixed,22/Dec/19 10:33,24/Dec/19 02:18,,
Bug,GROOVY-9352,13275874,Static compilation fails with NoClassDefFoundError,daniel_sun,melix,Major,Closed,Fixed,21/Dec/19 14:21,27/Jan/20 00:42,,
Bug,SPARK-30325,13275858,markPartitionCompleted cause task status inconsistent,haiyangyu,yuhaiyang,Major,Resolved,Fixed,21/Dec/19 09:08,17/Jan/20 07:15,,
Bug,FLINK-15355,13275851,Nightly streaming file sink fails with unshaded hadoop,arvid heise,arvid heise,Blocker,Closed,Fixed,21/Dec/19 07:16,21/Jan/20 12:16,,
Bug,FLINK-15354,13275843,Start and stop minikube only in kubernetes related e2e tests,fly_in_gis,fly_in_gis,Major,Resolved,Fixed,21/Dec/19 04:38,14/Jan/20 09:51,,
Bug,HDFS-15076,13275835,"Fix tests that hold FSDirectory lock, without holding FSNamesystem lock.",shv,shv,Major,Resolved,Fixed,21/Dec/19 00:47,24/Dec/19 21:04,,
Bug,FLINK-15348,13275789,Fix orc optimization for version less than 2.3 by introducing orc shim,lzljs3620320,phoenixjiangnan,Major,Closed,Fixed,20/Dec/19 19:08,06/Jan/20 16:08,,
Bug,IGNITE-12481,13275765,.NET: NuGet verification script does not handle multi-digit version parts,ptupitsyn,ptupitsyn,Major,Resolved,Fixed,20/Dec/19 17:17,20/Dec/19 17:20,,
Bug,FLINK-15347,13275751,ZooKeeperDefaultDispatcherRunnerTest.testResourceCleanupUnderLeadershipChange failed on Travis,trohrmann,trohrmann,Critical,Closed,Fixed,20/Dec/19 15:49,11/May/20 19:13,,
Bug,IGNITE-12479,13275731,All binary types are registered twice,dmekhanikov,dmekhanikov,Major,Resolved,Fixed,20/Dec/19 13:38,16/Jun/20 19:28,,
Bug,HBASE-23601,13275688,OutputSink.WriterThread exception gets stuck and repeated indefinietly,bszabolcs,bszabolcs,Major,Resolved,Fixed,20/Dec/19 09:12,30/Jan/20 12:18,,
Bug,FLINK-15341,13275669,Reset context classload in PackagedProgramUtils#createJobGraph,tison,tison,Major,Closed,Fixed,20/Dec/19 07:39,03/Jan/20 10:48,,
Bug,FLINK-15338,13275642,TM Metaspace memory leak when submitting PyFlink UDF jobs multiple times,weizhong,sunjincheng121,Major,Closed,Fixed,20/Dec/19 03:13,09/Jan/20 06:01,,
Bug,SPARK-30313,13275610,Flaky test: MasterSuite.master/worker web ui available with reverseProxy,kabhwan,vanzin,Major,Resolved,Fixed,19/Dec/19 23:32,06/Jan/20 23:30,,
Bug,CASSANDRA-15463,13275606,Fix in-jvm dtest java 11 compatibility,bdeggleston,bdeggleston,Normal,Resolved,Fixed,19/Dec/19 22:16,27/Aug/20 15:07,,
Bug,SPARK-30312,13275601,Preserve path permission when truncate table,viirya,viirya,Major,Resolved,Fixed,19/Dec/19 22:09,08/Jun/20 19:59,,
Bug,SPARK-30310,13275593,SparkUncaughtExceptionHandler halts running process unexpectedly,tinhto-000,tinhto-000,Major,Resolved,Fixed,19/Dec/19 20:55,29/Jan/20 22:42,,
Bug,GROOVY-9347,13275583,STC: lambda expression on wildcard generics fail to resolve param type(s),emilles,emilles,Major,Closed,Fixed,19/Dec/19 19:33,27/Jan/20 00:44,,
Bug,MAPREDUCE-7252,13275553,Handling 0 progress in SimpleExponential task runtime estimator,ahussein,ahussein,Minor,Resolved,Fixed,19/Dec/19 16:54,15/Jan/20 02:09,,
Bug,FLINK-15335,13275533,add-dependencies-for-IDEA not working anymore and dangerous in general,chesnay,NicoK,Major,Closed,Fixed,19/Dec/19 15:26,05/Feb/20 08:53,,
Bug,FLINK-15334,13275530,Fix physcial schema mapping in TableFormatFactoryBase to support define orderless computed column ,Leonard Xu,Leonard Xu,Major,Resolved,Fixed,19/Dec/19 15:04,02/Jan/20 12:31,,
Bug,IGNITE-12473,13275527,.NET: ClientServerCompatibilityTest fails on some agents because of Maven error,ptupitsyn,ptupitsyn,Major,Resolved,Fixed,19/Dec/19 14:54,20/Dec/19 08:14,,
Bug,IGNITE-12472,13275523,"Checkstyle rule ""NewlineAtEndOfFile"" is broken on Windows systems.",agura,agura,Major,Resolved,Fixed,19/Dec/19 14:43,19/Feb/20 11:51,,
Bug,GROOVY-9344,13275508,CCE in closure shared variable assignment,emilles,daniilo,Major,Closed,Fixed,19/Dec/19 13:56,23/Jul/20 14:16,,
Bug,FLINK-15332,13275505,Jepsen tests are broken due to copying un-relocated flink-s3-fs-hadoop* into lib,trohrmann,trohrmann,Blocker,Closed,Fixed,19/Dec/19 13:42,20/Dec/19 10:45,,
Bug,CASSANDRA-15462,13275498,Purgable tombstones can cause false positives in repaired data tracking,samt,samt,Normal,Resolved,Fixed,19/Dec/19 13:09,21/Dec/20 08:08,,
Bug,CASSANDRA-15461,13275496,Legacy counter shards can cause false positives in repaired data tracking,samt,samt,Normal,Resolved,Fixed,19/Dec/19 13:07,21/Dec/20 08:08,,
Bug,CASSANDRA-15460,13275484,Fix missing call to enable RPC after native transport is started in in-jvm dtests,drohrer,drohrer,Normal,Resolved,Fixed,19/Dec/19 12:08,27/Aug/20 15:08,,
